CRED T,CRED T-1,CRED T-2,NCC T,NCC T-1,NCC T-2,INCOME,N_EDUC,AGE,SX,CIV_ST,T_WEB T,T_WEB T-1,T_WEB T-2,MAR_T,MAR_T-1,MAR_T-2,MAR_T-3,MAR_T-4,MAR_T-5,MAR_T-6,TARGET
592.17,93.96,93.96,1,1,1,496,3,33,1,2,0,0,0,12.8,-1.53,11.14,0.28,-0.02,-0.08,-0.22,nonchurner
608.97,102.73,104.47,1,1,1,528,4,31,1,1,0,4,2,21.97,11.33,14.79,17.5,28.15,16.36,21.9,nonchurner
603.65,109.82,102.28,1,1,1,644,3,28,0,1,5,30,6,13.2,6.78,19.32,25.25,15.23,17.24,20.81,nonchurner
696.87,216.61,259.11,1,1,1,686,4,27,0,2,0,0,3,4.28,9.51,5.49,3.4,-72.54,0,0,nonchurner
633.96,126.65,130.55,1,1,1,563,4,36,0,1,2,0,9,19.59,11.34,20.08,20.64,22.27,32.87,19.26,nonchurner
601.68,107.63,102.56,1,1,1,1648,4,37,1,2,0,0,0,36.82,26.24,49.06,31.08,31.38,30.41,28.75,nonchurner
629.41,112.75,112.69,0,0,0,500,4,38,0,2,0,0,0,13.62,-14.54,16.11,16.68,16.23,22.44,18.67,nonchurner
620.25,91.08,94.78,0,0,0,441,4,28,0,1,0,0,11,-194.17,-253.5,-128.91,-18.08,17.87,-18.45,7.79,nonchurner
656.78,145.49,120.1,1,1,1,565,4,61,0,2,3,0,2,23.5,12.9,4.67,6.47,9.63,7.15,10.01,nonchurner
596.69,94.57,94.83,1,1,1,478,3,37,0,1,5,0,0,3.63,14.85,5.39,2.56,3.44,2.25,-2.08,nonchurner
594.32,95.76,95.06,1,1,1,433,3,32,0,2,8,7,10,19.51,20.51,16.73,15.01,13.15,11.51,4.21,nonchurner
595.09,93.96,96.28,1,1,1,1691,4,42,1,2,1,2,0,33.47,17.2,34.25,33.7,35.27,36.98,48.35,nonchurner
593.79,95.09,97.37,1,1,1,514,4,25,0,1,5,26,10,24.65,5.35,6.5,37.01,10.64,2.26,21.95,nonchurner
619.98,111.03,106.79,0,0,0,1582,4,27,0,1,0,0,0,1.52,-9.24,-10.78,-9.1,-5.73,-9.6,-5.4,nonchurner
594.79,96.29,99.7,1,1,1,378,3,29,1,1,0,8,0,23.47,39.01,-7.22,19.95,20.83,22.54,19.65,nonchurner
670.16,200.16,305.49,6,6,6,930,3,34,1,2,3,1,3,-0.47,35.06,3.94,4.82,-8.47,10.77,5.82,nonchurner
609.31,107.27,153.16,1,1,1,694,4,25,0,1,5,16,0,24.69,-4.91,11.35,6.86,0.62,3.33,1.34,nonchurner
609.99,104.97,116.64,1,1,1,594,4,26,0,1,0,1,0,24.9,10.56,24.7,21.67,21.19,20.12,16.35,nonchurner
593.91,95.3,95.47,0,0,0,1865,4,40,1,2,0,0,0,28.63,34.38,50.53,96.5,100.66,70.99,61.76,nonchurner
604.28,124.06,102.65,0,0,0,600,3,34,1,2,5,19,9,11.06,0.86,1.24,1.3,5.36,11.31,0.26,nonchurner
592.76,93.96,93.96,1,1,1,1031,4,32,1,1,0,0,0,3.91,15.13,0.92,-0.9,2.8,17.41,15.6,nonchurner
1090.55,590.97,703.67,1,1,1,750,4,60,1,2,4,0,0,25.52,26.46,28.2,36.6,23.51,30.44,31.93,nonchurner
609.58,104.27,102.43,1,1,1,456,3,35,1,2,0,0,0,1.71,0.69,-4.43,-3.02,-2.37,-3.96,-2.56,nonchurner
595.37,96.19,95.21,1,1,1,607,3,46,1,1,0,0,0,26.14,-9.97,27.66,14.5,17.38,22.08,24.01,nonchurner
682.05,170.3,159.44,1,1,1,2472,4,53,0,1,3,5,2,1.86,5.76,-0.68,0.68,2.29,-0.72,-2.46,nonchurner
592.76,93.96,93.96,0,0,0,960,4,50,1,2,0,3,0,1.36,6.01,0.15,0.1,0.07,0.16,0.58,nonchurner
620.98,111.16,112.68,1,1,1,410,3,34,1,2,0,0,9,6.17,4.06,4.8,4.08,3.89,-6.83,-2.97,nonchurner
601.15,94.33,93.98,0,0,0,515,3,31,1,1,8,11,16,42.56,30.52,13.12,31.71,28.15,30.04,24.45,nonchurner
602.35,105.17,94.07,1,1,1,470,3,29,0,1,3,0,1,3.26,-3.31,2.65,1.19,1.08,2.13,9.06,nonchurner
597.25,95.76,95.63,1,1,1,504,4,27,1,1,0,4,0,11.97,31.39,18.46,9.3,12.79,2.16,-14.41,nonchurner
598.48,107.1,102.68,1,1,1,339,4,27,0,1,0,4,22,7.42,7.7,-0.78,11.4,-2.23,-2.57,-3.36,nonchurner
611.1,100.84,116.54,2,2,2,1260,4,28,1,4,13,8,3,54.65,56.92,67.44,-34.88,58.46,29,1.72,nonchurner
603.94,101.1,97.19,0,0,0,906,4,50,1,4,0,0,13,25.68,-12.68,24.21,15.73,9.84,30.9,11.57,nonchurner
593.08,94.16,95.93,0,0,0,920,4,45,1,2,0,0,2,12.74,-15.33,14.01,10.62,10.85,18.07,10.47,nonchurner
604.67,111.13,111.03,0,0,0,505,4,31,0,2,10,10,17,-1.75,3.71,-2.27,-2.4,-2.15,-0.92,-3.76,nonchurner
598.33,97.32,98.66,0,0,0,2000,4,39,1,2,0,0,0,55.19,50.65,53.3,52.47,-12.76,54.81,81.81,nonchurner
608.55,115.17,112.07,0,0,0,503,3,52,0,1,0,0,1,-2.49,2.01,-1.88,-3.89,-3.84,-5.05,-4.8,nonchurner
753.72,211.24,217.55,1,1,1,2150,4,42,1,2,12,0,5,35.67,36.25,28.58,47.17,51.88,45.84,69.33,nonchurner
604.02,95.64,101.65,0,1,1,750,3,31,1,2,3,0,1,37.54,21.48,33.3,29.58,30.7,30.67,31.76,nonchurner
597.81,104.29,95.01,1,1,1,310,3,27,1,1,5,12,20,2.82,-28.22,-0.46,-57.36,0.64,0.83,0.74,nonchurner
672.97,120.6,182.67,1,1,1,1345,4,29,0,2,20,14,0,7.24,17.14,10.34,7.08,10.21,6.37,9.87,nonchurner
594.3,95.32,97.09,1,1,1,569,3,31,0,2,40,29,31,9.73,19.88,6.84,6.77,6.36,5.49,6.1,nonchurner
605.83,119.73,103.46,1,1,1,627,4,45,0,4,7,0,2,16.12,5.53,15.61,5.33,-13.55,13.76,2.66,nonchurner
607.46,93.28,100.1,1,1,1,1200,3,57,1,2,5,3,2,20.49,-0.32,8.94,20.19,26.81,40.51,30.06,nonchurner
592.76,93.96,93.96,0,0,0,251,4,28,1,2,0,0,0,0,0,0,0,0,0,0,nonchurner
652.92,113.1,147.29,0,0,0,1900,4,54,1,2,0,0,6,3.12,6.15,0.85,1,1.15,-8.32,-0.46,nonchurner
611.07,120.44,167.83,1,1,1,703,4,36,1,1,0,0,0,24.91,33.35,-6.96,35.65,3.61,12.4,215.65,nonchurner
599.78,106.96,112.36,0,0,0,1000,3,43,1,2,0,0,4,17.24,-10.71,17.98,15.42,14.53,10.45,13.5,nonchurner
596.57,96.9,94.93,1,1,1,874,3,26,0,2,0,0,0,58.54,38,53.13,52.23,55.35,76.95,72.78,nonchurner
599.33,101.01,98.9,0,0,0,697,3,36,1,2,4,6,6,33.89,16.62,17.15,23.3,-12.01,-10.62,-10.08,nonchurner
631.85,101.74,100.61,1,1,1,1019,4,33,1,1,10,6,11,29.2,8.55,20.98,23.97,12.37,19.09,37.47,nonchurner
599.95,124.05,112.55,1,1,1,987,3,48,1,2,3,7,3,9.77,24.15,20.82,18.87,23.94,25.65,24.64,nonchurner
593,104.65,109.35,1,1,1,2197,3,30,1,2,0,0,0,19.51,27.74,50.06,97.23,101.31,71.58,40.9,nonchurner
1513.38,227.88,165.88,2,2,2,1709,4,33,1,2,10,23,0,-165.04,30.62,334.44,0,0,0,0,nonchurner
592.76,93.96,93.96,1,1,1,510,3,41,1,1,0,0,0,8.63,0.94,8.68,7.53,7.92,8.7,7.7,nonchurner
610.23,110.27,107.96,0,0,1,1120,4,28,1,1,5,23,16,19.92,7.44,34.38,21.81,23.79,39.2,23.31,nonchurner
617.89,126.1,128.23,1,1,1,898,4,34,1,2,5,2,4,-1.3,8.59,4.52,3.87,7.09,9.92,8.83,nonchurner
592.76,93.96,93.96,1,1,1,360,4,25,1,1,0,0,0,-56.06,0,-0.77,-0.77,-0.77,-0.77,-0.77,nonchurner
794.19,225.23,182.32,0,1,1,1500,3,31,1,2,12,7,21,57.04,-4.59,34.91,22.55,24.01,24.06,47.8,nonchurner
599.94,101.04,115.92,1,1,1,505,3,27,1,2,16,11,9,16.6,6.37,-1.47,-1.22,-55.36,0,0,nonchurner
674.94,163.1,141.36,1,1,1,785,4,43,0,1,0,0,2,99.6,33.06,74.1,54.78,65.54,45.12,89.06,nonchurner
595.14,94.82,98.1,1,1,1,2192,4,35,1,2,16,2,11,83,68.56,68.25,34.29,126.45,-8.86,96.03,nonchurner
613.69,118.55,124.06,1,1,1,650,4,54,0,2,0,3,0,4.27,10.38,6.34,2.89,6.33,-27.65,-2.93,nonchurner
604,109.58,113.4,1,1,1,1956,4,46,1,2,0,0,0,66.24,36.21,66.59,56.92,56.81,57.11,53.03,nonchurner
594.16,99.45,103.18,1,1,1,250,1,30,1,1,27,14,22,8.11,1.31,-0.98,11.55,-0.47,-2.54,-1.53,nonchurner
611.59,103.8,103.28,1,1,1,1017,4,71,1,2,2,3,3,15.09,21.22,15.9,15.96,23.35,26.71,38.29,nonchurner
748.96,325.13,244.81,4,4,4,800,4,34,1,2,2,1,2,-3.17,23.25,1.87,-0.06,5.3,-3.06,-5.43,nonchurner
628.88,113.19,111.21,1,1,1,749,3,30,1,1,2,0,5,16.73,20.37,3.3,11.48,3.82,-21.4,-36.06,nonchurner
643.5,116.54,163.05,1,1,1,815,4,32,1,1,0,7,2,-10.89,-31.73,-30.53,-16.66,8.26,1.25,10.96,nonchurner
595.71,94.45,96.59,1,1,1,634,3,26,0,1,0,0,0,30.68,26.84,30.9,29.08,31.64,29.93,28.56,nonchurner
594.86,96.16,94.17,1,1,1,697,3,32,1,1,2,0,2,26.77,-6.06,14.44,10.37,10.07,7.66,16.06,nonchurner
592.76,93.96,93.96,0,0,0,1817,4,47,0,2,0,0,0,1.2,-1.12,1.19,0.9,0.88,0.83,0.76,nonchurner
614.18,114.9,100.27,1,1,1,700,4,50,1,2,7,0,0,24.09,10.03,31.58,23.52,19.16,19.94,24.34,nonchurner
602.55,97.22,105.74,0,0,0,529,4,27,1,2,2,8,9,3.86,1.78,-3.26,-4.58,-2.02,-2.1,-2.44,nonchurner
597.64,94.16,99.24,0,0,0,911,4,42,1,2,5,6,2,104.15,22.2,32.29,31.96,25.61,-23.77,11.15,nonchurner
601.5,101.61,100.81,0,1,1,387,3,28,0,2,4,13,5,14.71,6.87,7.94,5.66,4.76,11.6,20.94,nonchurner
619.39,95.11,95.89,1,1,1,820,3,36,1,4,7,6,12,36.96,48.89,43.8,35.14,36.87,-34.76,81.5,nonchurner
631.72,190.3,140.75,0,0,0,168,1,26,0,1,0,12,6,1.02,8.22,0.26,-0.15,1.38,6.09,8.22,nonchurner
593.27,95.34,93.96,1,1,1,397,4,28,0,4,3,0,0,4.82,-50.58,0,0,0,0,0,nonchurner
614.32,108.49,112.55,1,1,1,439,3,32,0,1,0,0,0,1.38,6.31,0.77,-0.63,-0.76,-1.24,0.33,nonchurner
618.66,106.36,99.33,1,1,1,550,3,57,1,2,0,0,0,29.77,10.88,18.55,14.59,15.4,16.82,27.08,nonchurner
592.76,93.96,93.96,2,2,2,726,4,37,1,1,0,0,0,16.96,16.16,23.55,28.24,18.85,18.58,29.88,nonchurner
593.05,95.28,104.45,1,2,2,706,4,30,1,1,0,0,0,20.16,-2.63,5.71,-0.92,4.71,4.37,15.41,nonchurner
604.06,101.42,115.37,1,1,1,518,3,34,1,2,4,0,6,2.88,-5.86,-4.41,-7.58,-1.46,-5.04,-4.21,nonchurner
627.25,116.25,110.27,2,2,2,2993,4,61,1,2,94,141,74,17.05,18.16,31.74,28.66,45.18,41.52,33.18,nonchurner
601.9,102.74,104.13,1,1,1,448,4,45,1,2,12,16,28,21.28,13.72,16.45,18.09,19.16,19.37,13.04,nonchurner
593.34,95.12,95.05,1,1,1,1660,4,35,1,2,0,3,4,21.24,3.89,19.1,14.51,16.27,30.44,42.19,nonchurner
626.63,130.05,130.37,0,0,0,430,3,25,1,1,3,4,5,3.87,9.18,3.26,3.18,3.29,3.25,2.65,nonchurner
600.88,106.72,104.95,1,1,1,566,4,40,1,1,0,0,9,1.26,14.62,3.47,7.19,-77.58,0,0,nonchurner
670.91,166.91,190.79,1,1,1,691,4,27,1,1,0,5,0,5.18,9.62,5.52,6.48,6.52,6.08,4.63,nonchurner
607.44,110.47,109.86,1,1,1,845,4,36,0,2,27,7,17,5.57,15.33,17.71,11.75,18.38,14.94,20.13,nonchurner
596.95,102.78,102.35,0,0,0,504,3,35,0,1,9,9,9,4.59,6.95,13.58,-3.44,-27.05,7.13,7.1,nonchurner
600.98,116.54,114.05,2,2,2,677,4,37,1,2,0,1,0,22.25,24.31,29.68,31.51,37.45,25.31,36.64,nonchurner
592.76,93.96,93.96,0,0,0,610,3,39,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
594.94,97.17,100.25,1,1,0,515,3,26,1,1,4,15,7,1.5,-7.5,2.7,3.17,4.58,6.48,16.21,nonchurner
592.35,94.26,93.56,0,0,1,684,3,32,0,2,0,0,3,19.84,1.57,21.19,14.31,16.45,16.16,14.89,nonchurner
638.32,169.08,147.13,0,0,0,435,3,36,1,2,0,7,14,6.59,11.26,12.48,-25.4,-1,-2.55,8.94,nonchurner
667.79,212.86,187.29,2,2,2,718,3,27,1,1,12,14,5,26.13,-4.13,5.79,13.66,-62.37,6.25,-279.02,nonchurner
602.04,94.83,94.67,1,1,1,650,3,44,1,2,0,0,0,24.93,19.96,34.74,14.95,20.12,13.32,11.42,nonchurner
797.63,128.07,207.86,1,1,1,772,4,38,0,2,8,19,5,19.98,3.87,57.07,23.49,59.08,59.49,53.9,nonchurner
592.76,93.96,93.96,1,1,1,1716,4,31,1,2,0,0,0,0,0,0,0,0,0,0,nonchurner
592.76,94.64,99.96,1,1,1,491,3,31,1,1,8,8,0,0.32,-1.81,2.28,3.77,5.89,-2.39,-3.17,nonchurner
689.27,101.76,98.1,1,1,1,515,3,35,0,2,0,0,0,28.6,-0.41,12.49,3.31,4.68,-1.76,0.55,nonchurner
606,104.93,97.47,1,1,1,950,4,31,1,2,5,9,18,17.74,-6.51,10.81,23.62,11.91,12.62,16.64,nonchurner
596.45,98.95,99.54,1,1,1,1047,4,39,1,1,0,0,2,-0.06,5,-1.12,-1.07,11.38,-1.14,-1.11,nonchurner
593.93,94.17,94.61,4,4,4,1250,4,40,1,2,5,0,6,14.4,-1.21,22.28,18.72,24.55,35.01,48.24,nonchurner
593.02,93.98,94.43,1,1,1,608,4,33,1,2,0,3,0,20.52,10.95,18.5,18.55,18.15,22.34,20.58,nonchurner
603.89,108.06,120.13,0,0,0,533,4,29,1,2,0,4,0,-2.58,3.04,0.01,-0.54,1.09,4.1,8.28,nonchurner
638.23,144.74,169.32,1,1,1,502,4,43,0,1,13,1,0,-0.24,1.1,-2.93,-1.19,-1.55,-2.85,-3.17,nonchurner
595.46,100.75,99.24,1,1,1,808,4,34,1,2,0,0,0,0.05,5.1,-0.99,-1.07,-0.37,-0.45,-0.29,nonchurner
593.26,94.21,94.14,0,0,0,1082,4,45,1,4,0,1,11,10.08,13.91,8.52,225.84,-219.04,20.38,0.06,nonchurner
646.48,144.51,125.82,1,1,1,760,4,30,1,2,0,15,4,13.44,0.89,3.5,2.78,2.09,-5.27,1.85,nonchurner
592.76,93.96,94.74,1,1,1,701,4,27,1,1,0,7,3,0.08,4.66,-2.01,-2.37,-1.06,1.78,0.75,nonchurner
606.66,98.4,97.12,0,0,0,358,3,28,1,2,1,30,5,-2.78,4.95,6.63,-4.78,-4.88,-5.04,-6.86,nonchurner
592.04,93.05,93.35,1,1,1,850,4,36,0,2,0,2,0,17.45,-3.63,17.8,6.7,6.81,4.75,-1.09,nonchurner
608.79,120.31,99.34,0,0,0,825,4,31,1,1,4,24,0,-3.48,-9.75,-0.6,-3.59,-1.78,-3.8,3.48,nonchurner
721.97,123.22,123.72,1,1,1,710,4,32,0,2,6,0,0,26.97,19.66,19.52,21.03,19.69,23.76,20.63,nonchurner
592.76,93.96,93.96,0,0,0,614,3,37,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
602.82,97.74,103.09,1,1,1,425,4,24,0,1,1,1,0,5.48,14.26,-0.94,-4.98,-54.15,0,0,nonchurner
601.38,100.92,110.43,1,1,1,389,4,27,0,1,2,0,0,16.44,8.9,7.29,6.54,7.42,7.87,16.33,nonchurner
604.99,111.34,160.22,1,1,1,665,3,36,1,1,3,6,3,32.86,-1.22,25.04,22.49,25.59,17.74,28.85,nonchurner
626.39,127.84,153.24,1,1,1,1049,4,50,0,2,0,0,0,24.37,0.83,14.59,7.23,11.42,3.07,-1,nonchurner
603.45,111.46,101.59,1,1,1,774,4,36,1,2,2,4,0,39.1,3.48,27.19,35.91,27.84,27.42,18.01,nonchurner
620.29,107.03,100.23,1,1,1,630,4,30,1,1,0,0,2,-1.75,4.78,-2.24,2.57,2.97,-2.33,1.18,nonchurner
723.77,268.97,362.91,1,1,1,1340,4,40,0,2,13,19,12,-1.19,0,4.57,26.2,23.03,18.86,16.99,nonchurner
620.26,112.64,101.31,1,0,0,1063,3,26,1,1,2,2,4,0.43,-3.93,11.55,16.6,28.73,0.15,-10,nonchurner
686.65,139.07,143.77,1,1,1,3500,4,40,0,2,0,3,4,100.23,73.03,108.42,137.81,29.02,109.79,69.61,nonchurner
592.76,93.96,93.96,1,0,0,348,4,37,1,2,0,0,0,0.14,-1.39,-0.18,0.59,1.01,-0.12,2.11,nonchurner
600.47,103.12,108.01,2,2,2,510,3,31,0,1,5,2,9,-7.72,6.85,7.07,-2.3,3.92,4.07,3.95,nonchurner
591.44,92.74,93.42,1,1,1,500,4,34,0,2,0,7,8,24.27,0.15,32.86,24.03,20.37,27.06,26.16,nonchurner
592.76,94.13,93.96,1,1,1,400,4,33,1,1,7,0,0,13.72,0.48,13.5,11.41,11.11,18.47,-8.55,nonchurner
601.72,109.79,109.57,1,1,1,772,3,28,1,1,5,6,4,53.54,35.62,50.15,38.58,27.83,41.57,-18.53,nonchurner
639.29,140.23,114.96,1,1,1,1640,4,49,1,2,0,0,6,29.73,14.14,61.52,52.19,49.97,44.06,41.96,nonchurner
730.1,311.24,602.05,1,1,1,600,4,40,1,2,5,3,16,8.83,14.71,21.08,10.79,13.82,19.48,7.95,nonchurner
607.62,95.29,93.96,1,1,1,770,3,32,1,1,9,0,0,49.35,-63.55,0,0,0,0,0,nonchurner
1021.39,542.14,563.12,2,2,2,527,4,52,1,2,0,17,16,39.18,31.23,31.12,28.21,16.3,12.59,17.29,nonchurner
669.95,237.41,257.36,1,1,1,683,4,38,1,2,0,3,0,12.64,20.89,29.55,22.06,17.42,14.79,18.81,nonchurner
673.92,251.99,766.91,1,1,1,538,3,27,0,1,11,13,6,12.28,10.57,31.44,32.19,33.92,31.78,23.19,nonchurner
607.43,103.67,107.18,0,0,0,581,3,38,1,2,7,5,11,0.79,4.26,0.02,-1.38,-1.73,-1.08,-0.76,nonchurner
629.62,123.47,123.05,0,0,0,640,4,48,1,2,0,1,0,-1.83,0.94,-8.2,9.9,2.62,2.99,-1.56,nonchurner
592.76,93.96,93.96,0,0,0,135,4,25,1,1,0,0,0,0,0,0,0,0,0,0,nonchurner
597.73,96.93,156.34,1,0,0,745,4,30,1,1,0,3,0,12.47,28.5,-64.58,0,0,0,0,nonchurner
647.84,143.39,135.33,1,1,1,330,3,40,1,2,0,8,2,6.15,10.02,6.5,6.63,3.41,0.57,3.63,nonchurner
686.09,100.97,107.29,1,1,1,1252,3,39,1,2,6,4,0,29.27,-1.84,36.73,42.23,26.77,20.9,20.78,nonchurner
615.07,101.63,102.02,4,4,4,2545,4,39,1,2,3,9,3,-2.34,2.76,-3.54,-5.93,9.06,-113.1,0,nonchurner
611.67,122.96,110.42,1,1,1,1128,4,38,1,2,3,1,2,44.11,4.18,43.47,36.26,37.97,38.42,35.38,nonchurner
604.17,102.65,98.34,1,1,1,802,3,29,1,2,0,0,4,13.29,-4.99,-0.45,-0.93,-2.31,10.36,-5.72,nonchurner
593.37,93.96,93.96,1,1,1,1003,3,31,1,1,0,6,0,-36.61,24.77,-209.65,0,0,0,0,nonchurner
644.9,243.32,269.42,1,1,1,550,4,41,1,1,4,0,3,-2.82,6.46,4.1,3.19,2.07,6.62,0.34,nonchurner
630.71,141,219.39,1,1,1,1100,4,42,0,2,9,8,18,-5.13,3.87,11.69,19.47,0.32,1.38,2.13,nonchurner
594.48,105.65,96.65,1,1,1,717,4,28,1,4,14,15,6,20.07,6.79,25.48,25.54,31.26,26.64,23.92,nonchurner
597.69,93.96,93.96,1,1,1,125,3,38,1,2,5,0,0,0.97,-47.9,0,0,0,0,0,nonchurner
925.59,499.22,718.52,2,2,2,2600,4,36,1,2,0,0,0,65.92,68.01,76.93,76.14,85.04,98.84,25.95,nonchurner
593.07,99.27,94.85,1,1,1,1009,4,28,1,1,3,0,0,0.07,2.52,-2.23,16.62,46.35,24.55,32.42,nonchurner
609.62,116.7,120.77,1,1,1,673,4,46,1,2,0,0,0,29.31,4.61,23.45,17.37,4.68,29.9,38.7,nonchurner
594.08,94.2,93.15,1,1,1,629,3,26,1,4,8,8,0,131.96,-93.35,22.6,21.29,19.77,21.53,24.97,nonchurner
612.81,107.04,98.3,1,1,1,800,3,31,1,1,6,3,0,6.56,-7.06,-0.08,0.62,9.78,-0.66,-0.35,nonchurner
650.52,159.05,162.42,0,0,0,2200,4,46,1,2,0,2,0,42,33.16,34.67,33.84,40.85,41.74,98.03,nonchurner
592.76,95.16,100.07,0,0,0,550,3,48,0,3,0,0,2,1.28,2.88,-3.35,-1.92,0.11,-0.02,-0.76,nonchurner
638.1,115.8,104.58,1,1,1,740,3,48,0,1,0,0,0,0.92,-0.82,-0.97,-1.17,-1.49,-2.41,-3.85,nonchurner
1180.62,622.52,527.02,1,1,1,1249,4,31,1,1,3,5,0,-288.13,32.23,22.75,18.66,21.02,16.44,6.54,nonchurner
676.73,297.92,99.78,0,0,0,822,3,40,1,2,19,49,9,-3.25,6.5,-8.49,-4.46,20.26,51.3,-2.71,nonchurner
650.15,160.55,136.68,1,1,1,543,4,31,0,1,5,30,25,0.27,11.46,3.58,7.27,8.63,7.1,-1.48,nonchurner
595.68,94.01,98.01,1,1,1,1520,4,41,1,1,0,0,0,32.82,13.2,28.99,27.9,31.13,40.51,24.79,nonchurner
701.59,255.39,198.47,0,1,1,1263,4,50,1,2,0,0,0,2.44,2.73,-1.24,-0.19,-0.57,-0.42,-2.55,nonchurner
602.99,94.39,94.06,1,1,1,1549,4,37,0,2,0,0,0,11.19,5.97,10.51,0.46,0.09,10.2,24.41,nonchurner
596.03,97.1,99.73,0,0,0,450,4,53,1,1,0,3,0,0.71,5.89,0.61,1.82,10.58,2.1,5.11,nonchurner
614.6,123.45,126.55,1,1,1,550,4,27,0,1,0,0,0,-1.55,4.59,-1.37,-0.69,-0.57,-0.69,-1.22,nonchurner
592.64,93.53,94.26,0,0,0,1525,4,42,1,2,0,0,0,14.92,-12.76,15.96,12.32,13.06,12.48,11.96,nonchurner
592.76,93.96,93.96,1,1,1,770,4,30,1,2,0,0,0,0.44,0.44,0.42,0.4,0.39,0.38,0.38,nonchurner
606.89,106.2,117.23,1,1,1,340,3,34,0,1,0,1,1,15.51,6.06,8.16,-1.93,0.25,-2.27,5.79,nonchurner
612.65,97.34,107.36,0,0,0,1504,4,34,1,1,10,16,12,24.83,44.16,37.52,65.57,-38.45,-19.83,16.63,nonchurner
594.53,96.37,95.38,0,0,0,440,2,50,1,2,0,0,1,2.02,2.83,-0.14,-1.58,-2.01,-2.37,-0.04,nonchurner
596.18,101.41,105.26,0,0,0,1435,4,32,1,1,0,0,0,32.04,-22.41,47.03,29,28.71,28.68,27.35,nonchurner
616.31,108.95,109.07,1,1,1,918,3,44,1,2,0,0,0,19.89,-10.08,7.38,7.84,18.83,8.53,10.53,nonchurner
605.23,107.26,102.84,0,1,1,1468,4,56,0,1,11,10,0,-170.09,7.02,12.81,20.86,1.43,7.04,5.13,nonchurner
599.98,96.98,101.14,1,1,1,443,3,41,1,1,0,0,0,7.12,-3.73,-2.23,-2.51,-2.4,-2.51,8.17,nonchurner
595,136.6,95.44,1,1,1,700,4,38,1,3,12,2,6,46.08,4.27,11.78,20.94,11.77,7.99,5.8,nonchurner
594.4,95.71,94.21,1,1,1,650,4,41,1,2,0,0,3,11.77,9.07,22.51,13.76,9.29,11.62,10.71,nonchurner
741.5,294.32,416.65,1,1,1,1117,4,36,1,4,7,4,6,2.57,40.65,26.68,23.83,29.36,40.32,31.28,nonchurner
606.61,108.27,117.43,1,1,1,506,3,52,0,1,3,17,14,15.37,7.88,15.12,10.43,4.6,6.71,-0.34,nonchurner
620.58,116.85,106.87,4,4,4,1100,4,34,1,2,5,16,1,141.8,-16.08,105.83,32.41,-1874.23,139.74,75.35,nonchurner
593.54,96.53,95.7,1,1,1,907,3,38,1,2,5,22,3,51.1,33.09,95.39,74.59,137.21,116.23,79.24,nonchurner
614.23,110.2,114.06,0,0,0,513,4,28,0,1,0,1,1,-5.08,4.13,-1.59,1.98,-3.11,-2.71,1.63,nonchurner
596.29,93.96,96.53,1,1,1,660,4,27,1,1,10,6,0,23.09,0.54,12.44,9.55,9.64,7.3,-55.74,nonchurner
596.86,100.85,95.35,0,0,0,588,4,29,1,1,0,0,18,57.16,-203.93,19.12,-7.56,14.16,20.95,19.48,nonchurner
606.27,108.75,111.22,4,4,4,1289,4,35,1,2,5,4,0,39.98,24.51,35.45,29.01,41.14,-8.84,14.95,nonchurner
592.85,94.69,127.54,1,1,1,1750,3,39,0,2,2,6,0,44.72,-21.89,29.6,37.65,38.77,38.54,36.44,nonchurner
807.34,371.41,407.76,1,1,1,460,4,47,0,4,9,3,29,28.91,37.32,36.84,-8.75,-3.03,-5.67,-12.24,nonchurner
593.25,94.71,94,1,1,1,233,3,39,1,2,12,0,3,17.22,6.03,14.4,12.89,16.73,-91.28,-0.01,nonchurner
599.42,96.57,93.96,1,1,1,512,3,24,1,1,3,0,0,1.02,-12.2,-36.96,0,0,0,0,nonchurner
603.83,121.32,98.7,1,1,1,477,3,29,1,1,3,10,4,29.37,16.16,17.26,21.32,-37.61,-6.1,-55.68,nonchurner
606.47,107.88,110.06,1,1,1,473,4,61,1,2,0,0,0,-7.13,2.06,-1.49,-3.9,2.24,8.34,3.17,nonchurner
598.92,99.06,101.02,1,1,1,600,3,35,1,2,2,11,4,10.02,6.75,10.13,2.1,0.06,0.95,-1.06,nonchurner
635.58,132.64,127.91,1,1,1,570,4,33,0,1,0,1,2,14.04,10.15,13.52,14.17,30.03,21.45,20.38,nonchurner
592.76,93.96,93.96,1,1,1,586,4,32,1,1,0,0,0,-1.3,0,0,0,0,0,0,nonchurner
673.06,165.7,172.12,1,1,1,596,4,31,0,2,4,0,0,6.41,5.59,3.95,2.52,13.98,1.62,1.72,nonchurner
628.36,123.27,113.82,1,1,1,155,4,39,1,1,0,5,5,3.86,11.17,24.13,-22.31,12.22,20.01,11.3,nonchurner
620.36,117.61,105.91,1,1,1,836,3,31,1,2,1,2,2,51.37,17.73,32.61,36.9,29.87,29.29,168.47,nonchurner
599.12,100.39,95.81,1,1,1,1074,4,44,1,2,6,0,0,27.01,6.17,23.1,20.25,9.9,29.68,17.67,nonchurner
607.59,126.14,121.41,2,2,2,1065,4,33,1,1,3,5,8,21.72,23.99,-7.59,20.56,13.48,25.04,19.85,nonchurner
